"","County","Year","Month","laborforce","emplab","unemp","unemprate"
"5694","Solano",2011,"Jun",201900,176600,25300,12.5
"5695","Solano",2011,"Jul",202800,177200,25700,12.6
"5696","Solano",2011,"Aug",203600,178700,24900,12.2
"5697","Solano",2011,"Sep",203300,179300,24000,11.8
"5698","Solano",2011,"Oct",204100,180500,23500,11.5
"5699","Solano",2011,"Nov",204500,181400,23100,11.3
"5700","Solano",2011,"Dec",203300,180300,23000,11.3
"5701","Solano",2012,"Jan",201900,178000,23900,11.9
"5702","Solano",2012,"Feb",201800,178100,23700,11.8
"5703","Solano",2012,"Mar",202800,179300,23500,11.6
"5704","Solano",2012,"Apr",201500,179700,21800,10.8
"5705","Solano",2012,"May",202100,180800,21400,10.6
"5706","Solano",2012,"Jun",202600,180200,22400,11.1
"5707","Solano",2012,"Jul",204000,181300,22700,11.1
"5708","Solano",2012,"Aug",203400,181800,21600,10.6
"5709","Solano",2012,"Sep",203400,183600,19900,9.8
"5710","Solano",2012,"Oct",204500,184500,20000,9.8
"5711","Solano",2012,"Nov",203200,183600,19700,9.7
"5712","Solano",2012,"Dec",204200,184200,20100,9.8
"5713","Solano",2013,"Jan",203200,181700,21500,10.6
"5714","Solano",2013,"Feb",203100,182900,20100,9.9
"5715","Solano",2013,"Mar",203500,184200,19200,9.5
"5716","Solano",2013,"Apr",202300,184300,18000,8.9
"5717","Solano",2013,"May",203100,185300,17700,8.7
"5718","Solano",2013,"Jun",204500,185500,19000,9.3
"5719","Solano",2013,"Jul",205600,186500,19000,9.2
"5720","Solano",2013,"Aug",203800,185600,18200,8.9
"5721","Solano",2013,"Sep",203800,186400,17300,8.5
"5722","Solano",2013,"Oct",203300,185700,17600,8.7
"5723","Solano",2013,"Nov",203200,186000,17300,8.5
"5724","Solano",2013,"Dec",203400,186800,16500,8.1
"5725","Solano",2014,"Jan",202400,184800,17600,8.7
"5726","Solano",2014,"Feb",202200,184800,17300,8.6
"5727","Solano",2014,"Mar",203400,186100,17400,8.5
"5728","Solano",2014,"Apr",202200,187200,15000,7.4
"5729","Solano",2014,"May",203200,188500,14700,7.3
"5730","Solano",2014,"Jun",204000,188900,15100,7.4
"5731","Solano",2014,"Jul",205300,189200,16000,7.8
"5732","Solano",2014,"Aug",204000,188800,15300,7.5
"5733","Solano",2014,"Sep",203700,189900,13800,6.8
"5734","Solano",2014,"Oct",205600,191700,13900,6.7
"5735","Solano",2014,"Nov",205900,191900,14000,6.8
"5736","Solano",2014,"Dec",205600,192200,13400,6.5
"5737","Solano",2015,"Jan",205100,190600,14400,7
"5738","Solano",2015,"Feb",205400,191500,13900,6.8
"5739","Solano",2015,"Mar",205700,192100,13600,6.6
"5740","Solano",2015,"Apr",205700,193300,12400,6
"5741","Solano",2015,"May",206600,194200,12400,6
"5742","Solano",2015,"Jun",207200,194600,12600,6.1
"5743","Solano",2015,"Jul",206900,193600,13300,6.4
"5744","Solano",2015,"Aug",206400,194100,12400,6
"5745","Solano",2015,"Sep",205800,194500,11300,5.5
"5746","Solano",2015,"Oct",207500,195700,11800,5.7
"5747","Solano",2015,"Nov",208400,196400,12000,5.8
"5748","Solano",2015,"Dec",208500,196800,11800,5.6
"5749","Solano",2016,"Jan",207300,195400,11900,5.7
"5750","Solano",2016,"Feb",207800,196200,11600,5.6
"5751","Solano",2016,"Mar",207200,195500,11700,5.6
"5752","Solano",2016,"Apr",206700,195800,10900,5.3
"5753","Solano",2016,"May",206100,196100,10000,4.8
"5754","Solano",2016,"Jun",208600,196400,12200,5.8
"5755","Solano",2016,"Jul",210700,198200,12600,6
"5756","Solano",2016,"Aug",210300,198400,11900,5.7
"5757","Solano",2016,"Sep",211300,200100,11200,5.3
"5758","Solano",2016,"Oct",212100,200800,11300,5.3
"5759","Solano",2016,"Nov",211600,200700,10800,5.1
"5760","Solano",2016,"Dec",210100,199400,10700,5.1
"5761","Sonoma",2007,"Jan",255600,244200,11400,4.5
"5762","Sonoma",2007,"Feb",255700,244700,11100,4.3
"5763","Sonoma",2007,"Mar",256200,245300,10900,4.2
"5764","Sonoma",2007,"Apr",256400,245800,10600,4.1
"5765","Sonoma",2007,"May",257200,247100,10100,3.9
"5766","Sonoma",2007,"Jun",259700,248500,11200,4.3
"5767","Sonoma",2007,"Jul",257300,245300,12000,4.6
"5768","Sonoma",2007,"Aug",255800,244200,11600,4.5
"5769","Sonoma",2007,"Sep",259500,248300,11300,4.3
"5770","Sonoma",2007,"Oct",261800,250600,11200,4.3
"5771","Sonoma",2007,"Nov",259500,248100,11400,4.4
"5772","Sonoma",2007,"Dec",257700,246000,11700,4.5
"5773","Sonoma",2008,"Jan",258700,245300,13400,5.2
"5774","Sonoma",2008,"Feb",257600,245000,12700,4.9
"5775","Sonoma",2008,"Mar",258800,245300,13500,5.2
"5776","Sonoma",2008,"Apr",258100,245800,12300,4.8
"5777","Sonoma",2008,"May",260400,247200,13200,5.1
"5778","Sonoma",2008,"Jun",263000,248400,14600,5.6
"5779","Sonoma",2008,"Jul",255500,239800,15700,6.2
"5780","Sonoma",2008,"Aug",261300,245300,16000,6.1
"5781","Sonoma",2008,"Sep",264600,249300,15300,5.8
"5782","Sonoma",2008,"Oct",264800,248700,16100,6.1
"5783","Sonoma",2008,"Nov",259800,242600,17100,6.6
"5784","Sonoma",2008,"Dec",257900,239300,18600,7.2
"5785","Sonoma",2009,"Jan",258200,236500,21700,8.4
"5786","Sonoma",2009,"Feb",258500,235300,23200,9
"5787","Sonoma",2009,"Mar",258100,233800,24400,9.4
"5788","Sonoma",2009,"Apr",257100,234000,23100,9
"5789","Sonoma",2009,"May",255600,231900,23700,9.3
"5790","Sonoma",2009,"Jun",255600,230000,25600,10
"5791","Sonoma",2009,"Jul",256500,230100,26300,10.3
"5792","Sonoma",2009,"Aug",258400,232500,25800,10
"5793","Sonoma",2009,"Sep",257500,232200,25300,9.8
"5794","Sonoma",2009,"Oct",257500,231700,25700,10
"5795","Sonoma",2009,"Nov",254800,229100,25700,10.1
"5796","Sonoma",2009,"Dec",252200,226600,25700,10.2
"5797","Sonoma",2010,"Jan",241700,213900,27800,11.5
"5798","Sonoma",2010,"Feb",242400,214600,27800,11.5
"5799","Sonoma",2010,"Mar",243600,215500,28100,11.5
"5800","Sonoma",2010,"Apr",244700,218300,26400,10.8
"5801","Sonoma",2010,"May",245800,220500,25200,10.3
"5802","Sonoma",2010,"Jun",244800,218300,26500,10.8
"5803","Sonoma",2010,"Jul",245800,218700,27100,11
"5804","Sonoma",2010,"Aug",246400,219500,26800,10.9
"5805","Sonoma",2010,"Sep",246400,220900,25500,10.4
"5806","Sonoma",2010,"Oct",246300,221100,25200,10.2
"5807","Sonoma",2010,"Nov",244400,218000,26300,10.8
"5808","Sonoma",2010,"Dec",243300,217800,25500,10.5
"5809","Sonoma",2011,"Jan",243000,216000,27000,11.1
"5810","Sonoma",2011,"Feb",242900,216600,26300,10.8
"5811","Sonoma",2011,"Mar",247900,221400,26500,10.7
"5812","Sonoma",2011,"Apr",247100,222100,25000,10.1
"5813","Sonoma",2011,"May",247900,223700,24300,9.8
"5814","Sonoma",2011,"Jun",245900,219900,26000,10.6
"5815","Sonoma",2011,"Jul",247800,221700,26200,10.6
"5816","Sonoma",2011,"Aug",247500,221900,25600,10.4
"5817","Sonoma",2011,"Sep",247400,222800,24600,10
"5818","Sonoma",2011,"Oct",247700,223400,24300,9.8
"5819","Sonoma",2011,"Nov",245000,221400,23600,9.6
"5820","Sonoma",2011,"Dec",243700,220500,23100,9.5
"5821","Sonoma",2012,"Jan",242600,218400,24100,9.9
"5822","Sonoma",2012,"Feb",243700,219700,24000,9.9
"5823","Sonoma",2012,"Mar",243200,219300,23900,9.8
"5824","Sonoma",2012,"Apr",243700,221700,22000,9
"5825","Sonoma",2012,"May",246800,225400,21400,8.7
"5826","Sonoma",2012,"Jun",247300,224600,22700,9.2
"5827","Sonoma",2012,"Jul",249000,226000,23000,9.2
"5828","Sonoma",2012,"Aug",248500,226600,21900,8.8
"5829","Sonoma",2012,"Sep",248700,228800,19900,8
"5830","Sonoma",2012,"Oct",251600,231600,20100,8
"5831","Sonoma",2012,"Nov",247200,227600,19600,7.9
"5832","Sonoma",2012,"Dec",247600,227800,19800,8
"5833","Sonoma",2013,"Jan",247800,226700,21100,8.5
"5834","Sonoma",2013,"Feb",247500,227800,19700,8
"5835","Sonoma",2013,"Mar",246900,228000,18900,7.7
"5836","Sonoma",2013,"Apr",247100,229800,17300,7
"5837","Sonoma",2013,"May",249500,232600,16900,6.8
"5838","Sonoma",2013,"Jun",250800,232400,18400,7.3
"5839","Sonoma",2013,"Jul",251700,233000,18700,7.4
"5840","Sonoma",2013,"Aug",252200,234700,17500,6.9
"5841","Sonoma",2013,"Sep",253100,236700,16400,6.5
"5842","Sonoma",2013,"Oct",254100,237600,16600,6.5
"5843","Sonoma",2013,"Nov",253200,237100,16100,6.4
"5844","Sonoma",2013,"Dec",251900,236700,15200,6
"5845","Sonoma",2014,"Jan",253100,236900,16200,6.4
"5846","Sonoma",2014,"Feb",254000,237700,16300,6.4
"5847","Sonoma",2014,"Mar",254600,238400,16200,6.3
"5848","Sonoma",2014,"Apr",256500,242900,13600,5.3
"5849","Sonoma",2014,"May",257900,244400,13600,5.3
"5850","Sonoma",2014,"Jun",258600,244300,14300,5.5
"5851","Sonoma",2014,"Jul",260200,244800,15300,5.9
"5852","Sonoma",2014,"Aug",259300,244700,14600,5.6
"5853","Sonoma",2014,"Sep",260600,247500,13200,5.1
"5854","Sonoma",2014,"Oct",261900,248600,13300,5.1
"5855","Sonoma",2014,"Nov",258400,244900,13400,5.2
"5856","Sonoma",2014,"Dec",256100,243600,12400,4.9
"5857","Sonoma",2015,"Jan",258000,244300,13600,5.3
"5858","Sonoma",2015,"Feb",258600,245800,12800,5
"5859","Sonoma",2015,"Mar",259000,246500,12500,4.8
"5860","Sonoma",2015,"Apr",260300,249100,11200,4.3
"5861","Sonoma",2015,"May",262400,251200,11200,4.3
"5862","Sonoma",2015,"Jun",261000,249300,11600,4.4
"5863","Sonoma",2015,"Jul",261800,249400,12300,4.7
"5864","Sonoma",2015,"Aug",261700,250300,11400,4.4
"5865","Sonoma",2015,"Sep",261400,251000,10300,4
"5866","Sonoma",2015,"Oct",261100,250100,11000,4.2
"5867","Sonoma",2015,"Nov",259400,248100,11200,4.3
"5868","Sonoma",2015,"Dec",259700,248800,10900,4.2
"5869","Sonoma",2016,"Jan",259200,248100,11100,4.3
"5870","Sonoma",2016,"Feb",261200,250400,10700,4.1
"5871","Sonoma",2016,"Mar",261600,250900,10800,4.1
"5872","Sonoma",2016,"Apr",260000,250200,9800,3.8
"5873","Sonoma",2016,"May",260000,251100,8900,3.4
"5874","Sonoma",2016,"Jun",262700,251600,11100,4.2
"5875","Sonoma",2016,"Jul",265700,254000,11700,4.4
"5876","Sonoma",2016,"Aug",265100,254300,10700,4.1
"5877","Sonoma",2016,"Sep",267900,257800,10000,3.8
"5878","Sonoma",2016,"Oct",266000,255700,10300,3.9
"5879","Sonoma",2016,"Nov",261800,252100,9700,3.7
"5880","Sonoma",2016,"Dec",260100,250600,9500,3.7
"5881","Stanislaus",2007,"Jan",225200,204800,20400,9.1
"5882","Stanislaus",2007,"Feb",225400,204400,21000,9.3
"5883","Stanislaus",2007,"Mar",225500,205200,20300,9
"5884","Stanislaus",2007,"Apr",224300,204200,20100,9
"5885","Stanislaus",2007,"May",224700,206000,18600,8.3
"5886","Stanislaus",2007,"Jun",229700,210300,19400,8.4
"5887","Stanislaus",2007,"Jul",230300,210100,20200,8.8
"5888","Stanislaus",2007,"Aug",230700,212400,18300,7.9
"5889","Stanislaus",2007,"Sep",229500,211800,17700,7.7
"5890","Stanislaus",2007,"Oct",227600,208800,18800,8.3
"5891","Stanislaus",2007,"Nov",227000,207100,20000,8.8
"5892","Stanislaus",2007,"Dec",226900,205000,21900,9.6
"5893","Stanislaus",2008,"Jan",228100,203800,24400,10.7
"5894","Stanislaus",2008,"Feb",227200,202600,24600,10.8
"5895","Stanislaus",2008,"Mar",229200,203500,25800,11.2
"5896","Stanislaus",2008,"Apr",227800,204300,23500,10.3
"5897","Stanislaus",2008,"May",230200,206500,23800,10.3
"5898","Stanislaus",2008,"Jun",234800,210000,24800,10.6
"5899","Stanislaus",2008,"Jul",234900,209200,25700,10.9
"5900","Stanislaus",2008,"Aug",238800,214200,24500,10.3
"5901","Stanislaus",2008,"Sep",235900,212000,23900,10.1
"5902","Stanislaus",2008,"Oct",233000,206700,26300,11.3
"5903","Stanislaus",2008,"Nov",231400,203200,28200,12.2
"5904","Stanislaus",2008,"Dec",232200,201100,31000,13.4
"5905","Stanislaus",2009,"Jan",233300,197700,35600,15.3
"5906","Stanislaus",2009,"Feb",234000,196400,37600,16.1
"5907","Stanislaus",2009,"Mar",233500,195100,38400,16.5
"5908","Stanislaus",2009,"Apr",231900,195600,36300,15.6
"5909","Stanislaus",2009,"May",233200,197400,35900,15.4
"5910","Stanislaus",2009,"Jun",238100,200500,37700,15.8
"5911","Stanislaus",2009,"Jul",237700,200000,37700,15.9
"5912","Stanislaus",2009,"Aug",240500,204400,36100,15
"5913","Stanislaus",2009,"Sep",236700,201600,35100,14.8
"5914","Stanislaus",2009,"Oct",234400,197300,37200,15.9
"5915","Stanislaus",2009,"Nov",233300,194300,39000,16.7
"5916","Stanislaus",2009,"Dec",232400,192700,39800,17.1
"5917","Stanislaus",2010,"Jan",239200,196500,42700,17.9
"5918","Stanislaus",2010,"Feb",240900,196700,44200,18.3
"5919","Stanislaus",2010,"Mar",241500,197500,44000,18.2
"5920","Stanislaus",2010,"Apr",242900,201000,42000,17.3
"5921","Stanislaus",2010,"May",243000,202800,40300,16.6
"5922","Stanislaus",2010,"Jun",244700,203800,40800,16.7
"5923","Stanislaus",2010,"Jul",244900,203400,41500,16.9
"5924","Stanislaus",2010,"Aug",248700,209400,39300,15.8
"5925","Stanislaus",2010,"Sep",248000,210400,37600,15.2
"5926","Stanislaus",2010,"Oct",241700,203400,38300,15.8
"5927","Stanislaus",2010,"Nov",242600,201600,41000,16.9
"5928","Stanislaus",2010,"Dec",241200,199800,41400,17.2
"5929","Stanislaus",2011,"Jan",241100,197600,43600,18.1
"5930","Stanislaus",2011,"Feb",241900,198500,43400,17.9
"5931","Stanislaus",2011,"Mar",241600,198500,43200,17.9
"5932","Stanislaus",2011,"Apr",239300,198400,40900,17.1
"5933","Stanislaus",2011,"May",239100,199900,39200,16.4
"5934","Stanislaus",2011,"Jun",241700,200800,40900,16.9
"5935","Stanislaus",2011,"Jul",242800,202000,40800,16.8
"5936","Stanislaus",2011,"Aug",247600,209100,38500,15.6
"5937","Stanislaus",2011,"Sep",247200,210600,36700,14.8
"5938","Stanislaus",2011,"Oct",243800,207200,36600,15
"5939","Stanislaus",2011,"Nov",240000,202900,37100,15.5
"5940","Stanislaus",2011,"Dec",241600,202900,38700,16
"5941","Stanislaus",2012,"Jan",242400,202300,40100,16.5
"5942","Stanislaus",2012,"Feb",242500,202000,40400,16.7
"5943","Stanislaus",2012,"Mar",242300,202600,39700,16.4
"5944","Stanislaus",2012,"Apr",239600,202100,37500,15.7
"5945","Stanislaus",2012,"May",240900,204900,36000,14.9
"5946","Stanislaus",2012,"Jun",243800,206700,37100,15.2
"5947","Stanislaus",2012,"Jul",244200,206700,37500,15.4
"5948","Stanislaus",2012,"Aug",246400,212200,34300,13.9
"5949","Stanislaus",2012,"Sep",244600,213400,31200,12.8
"5950","Stanislaus",2012,"Oct",242500,210200,32300,13.3
"5951","Stanislaus",2012,"Nov",239300,206600,32700,13.7
"5952","Stanislaus",2012,"Dec",239700,205400,34300,14.3
"5953","Stanislaus",2013,"Jan",242600,206000,36700,15.1
"5954","Stanislaus",2013,"Feb",241400,206200,35100,14.6
"5955","Stanislaus",2013,"Mar",242600,208300,34300,14.1
"5956","Stanislaus",2013,"Apr",240600,208500,32100,13.4
"5957","Stanislaus",2013,"May",242200,211700,30500,12.6
"5958","Stanislaus",2013,"Jun",241900,209900,32000,13.2
"5959","Stanislaus",2013,"Jul",244100,212800,31300,12.8
"5960","Stanislaus",2013,"Aug",244900,215700,29200,11.9
"5961","Stanislaus",2013,"Sep",243200,215800,27300,11.2
"5962","Stanislaus",2013,"Oct",239600,211200,28400,11.9
"5963","Stanislaus",2013,"Nov",238100,208900,29200,12.3
"5964","Stanislaus",2013,"Dec",237600,208600,29000,12.2
"5965","Stanislaus",2014,"Jan",240400,209100,31200,13
"5966","Stanislaus",2014,"Feb",241300,210000,31300,13
"5967","Stanislaus",2014,"Mar",243000,211200,31800,13.1
"5968","Stanislaus",2014,"Apr",240600,212600,28000,11.6
"5969","Stanislaus",2014,"May",241900,215000,26800,11.1
"5970","Stanislaus",2014,"Jun",242500,215800,26700,11
"5971","Stanislaus",2014,"Jul",245200,218100,27100,11.1
"5972","Stanislaus",2014,"Aug",245200,220200,25000,10.2
"5973","Stanislaus",2014,"Sep",242300,219400,22900,9.4
"5974","Stanislaus",2014,"Oct",241300,217800,23500,9.7
"5975","Stanislaus",2014,"Nov",241100,216200,24900,10.3
"5976","Stanislaus",2014,"Dec",238900,214500,24500,10.2
"5977","Stanislaus",2015,"Jan",242100,215300,26700,11
"5978","Stanislaus",2015,"Feb",242200,216000,26300,10.8
"5979","Stanislaus",2015,"Mar",243000,217000,26000,10.7
"5980","Stanislaus",2015,"Apr",242300,218300,24000,9.9
"5981","Stanislaus",2015,"May",244100,220800,23300,9.5
"5982","Stanislaus",2015,"Jun",242700,219500,23200,9.6
"5983","Stanislaus",2015,"Jul",244200,221000,23200,9.5
"5984","Stanislaus",2015,"Aug",246600,225700,20900,8.5
"5985","Stanislaus",2015,"Sep",242800,223700,19100,7.9
"5986","Stanislaus",2015,"Oct",240600,220000,20600,8.6
"5987","Stanislaus",2015,"Nov",241100,219300,21800,9
"5988","Stanislaus",2015,"Dec",241000,219100,22000,9.1
"5989","Stanislaus",2016,"Jan",242100,219500,22700,9.4
"5990","Stanislaus",2016,"Feb",242200,219600,22600,9.3
"5991","Stanislaus",2016,"Mar",244900,221700,23300,9.5
"5992","Stanislaus",2016,"Apr",243000,221400,21600,8.9
"5993","Stanislaus",2016,"May",243600,224300,19300,7.9
"5994","Stanislaus",2016,"Jun",245500,223100,22400,9.1
"5995","Stanislaus",2016,"Jul",248000,226100,22000,8.9
"5996","Stanislaus",2016,"Aug",249700,230000,19800,7.9
"5997","Stanislaus",2016,"Sep",248400,229900,18500,7.5
"5998","Stanislaus",2016,"Oct",247700,228300,19400,7.8
"5999","Stanislaus",2016,"Nov",245800,226500,19300,7.9
"6000","Stanislaus",2016,"Dec",244100,223900,20200,8.3
"6001","Sutter",2007,"Jan",40800,36500,4300,10.4
"6002","Sutter",2007,"Feb",41000,36500,4600,11.1
"6003","Sutter",2007,"Mar",41300,36800,4500,10.9
"6004","Sutter",2007,"Apr",41300,36900,4400,10.6
"6005","Sutter",2007,"May",41600,37600,4000,9.6
"6006","Sutter",2007,"Jun",41500,37600,3900,9.4
"6007","Sutter",2007,"Jul",41200,37600,3600,8.8
"6008","Sutter",2007,"Aug",41800,38600,3100,7.5
"6009","Sutter",2007,"Sep",40900,37700,3100,7.6
"6010","Sutter",2007,"Oct",40300,36900,3400,8.5
"6011","Sutter",2007,"Nov",40400,36300,4000,10
"6012","Sutter",2007,"Dec",40600,35900,4700,11.6
"6013","Sutter",2008,"Jan",40600,35500,5000,12.4
"6014","Sutter",2008,"Feb",41000,35600,5300,13
"6015","Sutter",2008,"Mar",41600,36000,5600,13.4
"6016","Sutter",2008,"Apr",41100,36200,4900,12
"6017","Sutter",2008,"May",41300,36500,4800,11.6
"6018","Sutter",2008,"Jun",41400,36600,4800,11.6
"6019","Sutter",2008,"Jul",41500,36800,4700,11.4
"6020","Sutter",2008,"Aug",41600,37300,4200,10.1
"6021","Sutter",2008,"Sep",40900,36800,4200,10.2
"6022","Sutter",2008,"Oct",40500,35700,4800,11.8
"6023","Sutter",2008,"Nov",41000,35100,5900,14.4
"6024","Sutter",2008,"Dec",40700,34500,6200,15.2
"6025","Sutter",2009,"Jan",41300,34400,6900,16.6
"6026","Sutter",2009,"Feb",42000,34400,7600,18.1
"6027","Sutter",2009,"Mar",42200,34400,7800,18.4
"6028","Sutter",2009,"Apr",41900,34900,7000,16.8
"6029","Sutter",2009,"May",42800,35600,7100,16.7
"6030","Sutter",2009,"Jun",42400,35200,7200,17
"6031","Sutter",2009,"Jul",42700,36100,6600,15.4
"6032","Sutter",2009,"Aug",42600,36500,6100,14.4
"6033","Sutter",2009,"Sep",41200,35200,5900,14.3
"6034","Sutter",2009,"Oct",41500,34800,6700,16.2
"6035","Sutter",2009,"Nov",41800,34300,7500,17.9
"6036","Sutter",2009,"Dec",41300,33300,8000,19.5
"6037","Sutter",2010,"Jan",44600,36000,8600,19.3
"6038","Sutter",2010,"Feb",45400,36000,9500,20.8
"6039","Sutter",2010,"Mar",45900,36500,9400,20.5
"6040","Sutter",2010,"Apr",46100,37300,8800,19.1
"6041","Sutter",2010,"May",46300,37800,8500,18.4
"6042","Sutter",2010,"Jun",46300,37800,8500,18.4
"6043","Sutter",2010,"Jul",46500,38300,8200,17.6
"6044","Sutter",2010,"Aug",47600,40000,7600,16
"6045","Sutter",2010,"Sep",46500,39200,7400,15.8
"6046","Sutter",2010,"Oct",45200,37700,7500,16.7
"6047","Sutter",2010,"Nov",45600,37200,8400,18.4
"6048","Sutter",2010,"Dec",45600,36600,8900,19.6
"6049","Sutter",2011,"Jan",45000,35800,9200,20.5
"6050","Sutter",2011,"Feb",45600,36100,9500,20.8
"6051","Sutter",2011,"Mar",46100,36500,9500,20.7
"6052","Sutter",2011,"Apr",45900,37000,8900,19.4
"6053","Sutter",2011,"May",46200,37800,8400,18.3
"6054","Sutter",2011,"Jun",46000,37500,8500,18.4
"6055","Sutter",2011,"Jul",46300,38200,8100,17.4
"6056","Sutter",2011,"Aug",47900,40400,7500,15.8
"6057","Sutter",2011,"Sep",46700,39500,7200,15.4
"6058","Sutter",2011,"Oct",45000,37700,7300,16.2
"6059","Sutter",2011,"Nov",45200,37600,7600,16.8
"6060","Sutter",2011,"Dec",45400,37100,8300,18.3
"6061","Sutter",2012,"Jan",44900,36300,8600,19.2
"6062","Sutter",2012,"Feb",45700,36600,9100,20
"6063","Sutter",2012,"Mar",46100,37000,9100,19.7
"6064","Sutter",2012,"Apr",45800,37300,8500,18.6
"6065","Sutter",2012,"May",46300,38300,8000,17.3
"6066","Sutter",2012,"Jun",46400,38600,7800,16.8
"6067","Sutter",2012,"Jul",46700,39200,7500,16
"6068","Sutter",2012,"Aug",47100,40200,6900,14.6
"6069","Sutter",2012,"Sep",45500,39200,6300,13.8
"6070","Sutter",2012,"Oct",44700,38200,6400,14.4
"6071","Sutter",2012,"Nov",44100,37500,6600,15
"6072","Sutter",2012,"Dec",44300,37000,7300,16.5
"6073","Sutter",2013,"Jan",45000,37100,7900,17.5
"6074","Sutter",2013,"Feb",45100,37300,7800,17.3
"6075","Sutter",2013,"Mar",45400,37900,7500,16.5
"6076","Sutter",2013,"Apr",45000,38000,7000,15.5
"6077","Sutter",2013,"May",45300,38700,6600,14.6
"6078","Sutter",2013,"Jun",45500,38900,6700,14.6
"6079","Sutter",2013,"Jul",46000,39800,6200,13.4
"6080","Sutter",2013,"Aug",46200,40500,5700,12.4
"6081","Sutter",2013,"Sep",44500,39000,5500,12.3
"6082","Sutter",2013,"Oct",43700,38100,5700,12.9
"6083","Sutter",2013,"Nov",43500,37400,6100,14
"6084","Sutter",2013,"Dec",43600,37400,6200,14.3
"6085","Sutter",2014,"Jan",43900,37200,6700,15.2
"6086","Sutter",2014,"Feb",44300,37400,6900,15.6
"6087","Sutter",2014,"Mar",44800,37700,7000,15.7
"6088","Sutter",2014,"Apr",44300,38100,6200,13.9
"6089","Sutter",2014,"May",45200,39500,5700,12.7
"6090","Sutter",2014,"Jun",45200,39700,5500,12.2
"6091","Sutter",2014,"Jul",45200,39900,5300,11.8
"6092","Sutter",2014,"Aug",45800,41000,4900,10.6
"6093","Sutter",2014,"Sep",44300,39900,4400,9.9
"6094","Sutter",2014,"Oct",44100,39600,4500,10.2
"6095","Sutter",2014,"Nov",44000,38900,5200,11.7
"6096","Sutter",2014,"Dec",43400,38200,5200,12
"6097","Sutter",2015,"Jan",43900,38100,5800,13.2
"6098","Sutter",2015,"Feb",44300,38400,5900,13.4
"6099","Sutter",2015,"Mar",44900,39100,5800,13
"6100","Sutter",2015,"Apr",44900,39700,5200,11.5
"6101","Sutter",2015,"May",45400,40500,4900,10.8
"6102","Sutter",2015,"Jun",45400,40700,4700,10.4
"6103","Sutter",2015,"Jul",45900,41500,4400,9.6
"6104","Sutter",2015,"Aug",46100,42200,4000,8.6
"6105","Sutter",2015,"Sep",44600,40900,3700,8.3
