"","County","Month","Year","Clamaints"
"6190","SANTA BARBARA","Nov",2015,4144
"6191","SANTA CLARA","Nov",2015,11768
"6192","SANTA CRUZ","Nov",2015,4473
"6193","SHASTA","Nov",2015,1959
"6194","SIERRA","Nov",2015,34
"6195","SISKIYOU","Nov",2015,650
"6196","SOLANO","Nov",2015,4033
"6197","SONOMA","Nov",2015,3318
"6198","STANISLAUS","Nov",2015,8394
"6199","SUTTER","Nov",2015,1987
"6200","TEHAMA","Nov",2015,564
"6201","TRINITY","Nov",2015,136
"6202","TULARE","Nov",2015,9814
"6203","TUOLUMNE","Nov",2015,488
"6204","VENTURA","Nov",2015,8657
"6205","YOLO","Nov",2015,2290
"6206","YUBA","Nov",2015,987
"6207","ALAMEDA","Dec",2015,11097
"6208","ALPINE","Dec",2015,10
"6209","AMADOR","Dec",2015,300
"6210","BUTTE","Dec",2015,2815
"6211","CALAVERAS","Dec",2015,449
"6212","COLUSA","Dec",2015,1383
"6213","CONTRA COSTA","Dec",2015,7452
"6214","DEL NORTE","Dec",2015,390
"6215","EL DORADO","Dec",2015,1553
"6216","FRESNO","Dec",2015,20283
"6217","GLENN","Dec",2015,581
"6218","HUMBOLDT","Dec",2015,1292
"6219","IMPERIAL","Dec",2015,7004
"6220","INYO","Dec",2015,223
"6221","KERN","Dec",2015,19133
"6222","KINGS","Dec",2015,3092
"6223","LAKE","Dec",2015,943
"6224","LASSEN","Dec",2015,368
"6225","LOS ANGELES","Dec",2015,72527
"6226","MADERA","Dec",2015,2925
"6227","MARIN","Dec",2015,1161
"6228","MARIPOSA","Dec",2015,318
"6229","MENDOCINO","Dec",2015,1075
"6230","MERCED","Dec",2015,6655
"6231","MODOC","Dec",2015,116
"6232","MONO","Dec",2015,239
"6233","MONTEREY","Dec",2015,13637
"6234","NAPA","Dec",2015,1661
"6235","NEVADA","Dec",2015,900
"6236","ORANGE","Dec",2015,18961
"6237","PLACER","Dec",2015,2474
"6238","PLUMAS","Dec",2015,512
"6239","RIVERSIDE","Dec",2015,20629
"6240","SACRAMENTO","Dec",2015,12898
"6241","SAN BENITO","Dec",2015,1013
"6242","SAN BERNARDINO","Dec",2015,16534
"6243","SAN DIEGO","Dec",2015,25280
"6244","SAN FRANCISCO","Dec",2015,6091
"6245","SAN JOAQUIN","Dec",2015,11652
"6246","SAN LUIS OBISPO","Dec",2015,2061
"6247","SAN MATEO","Dec",2015,3474
"6248","SANTA BARBARA","Dec",2015,5272
"6249","SANTA CLARA","Dec",2015,11699
"6250","SANTA CRUZ","Dec",2015,6036
"6251","SHASTA","Dec",2015,2430
"6252","SIERRA","Dec",2015,50
"6253","SISKIYOU","Dec",2015,999
"6254","SOLANO","Dec",2015,4348
"6255","SONOMA","Dec",2015,3669
"6256","STANISLAUS","Dec",2015,9174
"6257","SUTTER","Dec",2015,2522
"6258","TEHAMA","Dec",2015,727
"6259","TRINITY","Dec",2015,176
"6260","TULARE","Dec",2015,12002
"6261","TUOLUMNE","Dec",2015,541
"6262","VENTURA","Dec",2015,8923
"6263","YOLO","Dec",2015,2716
"6264","YUBA","Dec",2015,1203
"6265","ALAMEDA","Jan",2016,12180
"6266","ALPINE","Jan",2016,11
"6267","AMADOR","Jan",2016,390
"6268","BUTTE","Jan",2016,3439
"6269","CALAVERAS","Jan",2016,536
"6270","COLUSA","Jan",2016,1751
"6271","CONTRA COSTA","Jan",2016,8418
"6272","DEL NORTE","Jan",2016,426
"6273","EL DORADO","Jan",2016,1886
"6274","FRESNO","Jan",2016,23205
"6275","GLENN","Jan",2016,730
"6276","HUMBOLDT","Jan",2016,1451
"6277","IMPERIAL","Jan",2016,6562
"6278","INYO","Jan",2016,267
"6279","KERN","Jan",2016,21799
"6280","KINGS","Jan",2016,3715
"6281","LAKE","Jan",2016,1033
"6282","LASSEN","Jan",2016,499
"6283","LOS ANGELES","Jan",2016,76696
"6284","MADERA","Jan",2016,3175
"6285","MARIN","Jan",2016,1289
"6286","MARIPOSA","Jan",2016,390
"6287","MENDOCINO","Jan",2016,1227
"6288","MERCED","Jan",2016,8148
"6289","MODOC","Jan",2016,154
"6290","MONO","Jan",2016,197
"6291","MONTEREY","Jan",2016,15656
"6292","NAPA","Jan",2016,1665
"6293","NEVADA","Jan",2016,988
"6294","ORANGE","Jan",2016,19749
"6295","PLACER","Jan",2016,2829
"6296","PLUMAS","Jan",2016,631
"6297","RIVERSIDE","Jan",2016,21317
"6298","SACRAMENTO","Jan",2016,14361
"6299","SAN BENITO","Jan",2016,1236
"6300","SAN BERNARDINO","Jan",2016,18030
"6301","SAN DIEGO","Jan",2016,26938
"6302","SAN FRANCISCO","Jan",2016,6634
"6303","SAN JOAQUIN","Jan",2016,13141
"6304","SAN LUIS OBISPO","Jan",2016,2278
"6305","SAN MATEO","Jan",2016,3801
"6306","SANTA BARBARA","Jan",2016,5936
"6307","SANTA CLARA","Jan",2016,12665
"6308","SANTA CRUZ","Jan",2016,7077
"6309","SHASTA","Jan",2016,3024
"6310","SIERRA","Jan",2016,64
"6311","SISKIYOU","Jan",2016,1232
"6312","SOLANO","Jan",2016,4827
"6313","SONOMA","Jan",2016,4338
"6314","STANISLAUS","Jan",2016,10627
"6315","SUTTER","Jan",2016,2761
"6316","TEHAMA","Jan",2016,923
"6317","TRINITY","Jan",2016,237
"6318","TULARE","Jan",2016,13317
"6319","TUOLUMNE","Jan",2016,707
"6320","VENTURA","Jan",2016,9004
"6321","YOLO","Jan",2016,3251
"6322","YUBA","Jan",2016,1418
"6323","ALAMEDA","Feb",2016,11848
"6324","ALPINE","Feb",2016,10
"6325","AMADOR","Feb",2016,377
"6326","BUTTE","Feb",2016,3304
"6327","CALAVERAS","Feb",2016,488
"6328","COLUSA","Feb",2016,1726
"6329","CONTRA COSTA","Feb",2016,8173
"6330","DEL NORTE","Feb",2016,398
"6331","EL DORADO","Feb",2016,1815
"6332","FRESNO","Feb",2016,23792
"6333","GLENN","Feb",2016,684
"6334","HUMBOLDT","Feb",2016,1288
"6335","IMPERIAL","Feb",2016,6381
"6336","INYO","Feb",2016,269
"6337","KERN","Feb",2016,23379
"6338","KINGS","Feb",2016,3709
"6339","LAKE","Feb",2016,981
"6340","LASSEN","Feb",2016,509
"6341","LOS ANGELES","Feb",2016,76142
"6342","MADERA","Feb",2016,3061
"6343","MARIN","Feb",2016,1241
"6344","MARIPOSA","Feb",2016,368
"6345","MENDOCINO","Feb",2016,1074
"6346","MERCED","Feb",2016,8318
"6347","MODOC","Feb",2016,160
"6348","MONO","Feb",2016,204
"6349","MONTEREY","Feb",2016,15300
"6350","NAPA","Feb",2016,1399
"6351","NEVADA","Feb",2016,964
"6352","ORANGE","Feb",2016,19891
"6353","PLACER","Feb",2016,2749
"6354","PLUMAS","Feb",2016,673
"6355","RIVERSIDE","Feb",2016,21603
"6356","SACRAMENTO","Feb",2016,13572
"6357","SAN BENITO","Feb",2016,1192
"6358","SAN BERNARDINO","Feb",2016,18241
"6359","SAN DIEGO","Feb",2016,26484
"6360","SAN FRANCISCO","Feb",2016,6416
"6361","SAN JOAQUIN","Feb",2016,13083
"6362","SAN LUIS OBISPO","Feb",2016,2164
"6363","SAN MATEO","Feb",2016,3782
"6364","SANTA BARBARA","Feb",2016,5681
"6365","SANTA CLARA","Feb",2016,12872
"6366","SANTA CRUZ","Feb",2016,7189
"6367","SHASTA","Feb",2016,2807
"6368","SIERRA","Feb",2016,63
"6369","SISKIYOU","Feb",2016,1194
"6370","SOLANO","Feb",2016,4648
"6371","SONOMA","Feb",2016,3830
"6372","STANISLAUS","Feb",2016,10873
"6373","SUTTER","Feb",2016,2934
"6374","TEHAMA","Feb",2016,872
"6375","TRINITY","Feb",2016,218
"6376","TULARE","Feb",2016,13420
"6377","TUOLUMNE","Feb",2016,676
"6378","VENTURA","Feb",2016,8322
"6379","YOLO","Feb",2016,3130
"6380","YUBA","Feb",2016,1354
"6381","ALAMEDA","Mar",2016,11969
"6382","ALPINE","Mar",2016,10
"6383","AMADOR","Mar",2016,397
"6384","BUTTE","Mar",2016,3170
"6385","CALAVERAS","Mar",2016,530
"6386","COLUSA","Mar",2016,1626
"6387","CONTRA COSTA","Mar",2016,8426
"6388","DEL NORTE","Mar",2016,388
"6389","EL DORADO","Mar",2016,1859
"6390","FRESNO","Mar",2016,23620
"6391","GLENN","Mar",2016,720
"6392","HUMBOLDT","Mar",2016,1274
"6393","IMPERIAL","Mar",2016,6349
"6394","INYO","Mar",2016,224
"6395","KERN","Mar",2016,24425
"6396","KINGS","Mar",2016,3631
"6397","LAKE","Mar",2016,944
"6398","LASSEN","Mar",2016,455
"6399","LOS ANGELES","Mar",2016,76199
"6400","MADERA","Mar",2016,3182
"6401","MARIN","Mar",2016,1245
"6402","MARIPOSA","Mar",2016,369
"6403","MENDOCINO","Mar",2016,1087
"6404","MERCED","Mar",2016,7987
"6405","MODOC","Mar",2016,151
"6406","MONO","Mar",2016,184
"6407","MONTEREY","Mar",2016,14285
"6408","NAPA","Mar",2016,1335
"6409","NEVADA","Mar",2016,938
"6410","ORANGE","Mar",2016,19798
"6411","PLACER","Mar",2016,2863
"6412","PLUMAS","Mar",2016,639
"6413","RIVERSIDE","Mar",2016,21356
"6414","SACRAMENTO","Mar",2016,14124
"6415","SAN BENITO","Mar",2016,1170
"6416","SAN BERNARDINO","Mar",2016,18205
"6417","SAN DIEGO","Mar",2016,26487
"6418","SAN FRANCISCO","Mar",2016,6508
"6419","SAN JOAQUIN","Mar",2016,12730
"6420","SAN LUIS OBISPO","Mar",2016,2065
"6421","SAN MATEO","Mar",2016,3766
"6422","SANTA BARBARA","Mar",2016,5088
"6423","SANTA CLARA","Mar",2016,13020
"6424","SANTA CRUZ","Mar",2016,6996
"6425","SHASTA","Mar",2016,2880
"6426","SIERRA","Mar",2016,66
"6427","SISKIYOU","Mar",2016,1068
"6428","SOLANO","Mar",2016,4730
"6429","SONOMA","Mar",2016,3878
"6430","STANISLAUS","Mar",2016,11198
"6431","SUTTER","Mar",2016,2896
"6432","TEHAMA","Mar",2016,878
"6433","TRINITY","Mar",2016,209
"6434","TULARE","Mar",2016,13121
"6435","TUOLUMNE","Mar",2016,637
"6436","VENTURA","Mar",2016,7727
"6437","YOLO","Mar",2016,3028
"6438","YUBA","Mar",2016,1367
"6439","ALAMEDA","Apr",2016,11675
"6440","ALPINE","Apr",2016,11
"6441","AMADOR","Apr",2016,353
"6442","BUTTE","Apr",2016,2621
"6443","CALAVERAS","Apr",2016,468
"6444","COLUSA","Apr",2016,1093
"6445","CONTRA COSTA","Apr",2016,8090
"6446","DEL NORTE","Apr",2016,294
"6447","EL DORADO","Apr",2016,1661
"6448","FRESNO","Apr",2016,20221
"6449","GLENN","Apr",2016,532
"6450","HUMBOLDT","Apr",2016,992
"6451","IMPERIAL","Apr",2016,9378
"6452","INYO","Apr",2016,186
"6453","KERN","Apr",2016,21904
"6454","KINGS","Apr",2016,2935
"6455","LAKE","Apr",2016,763
"6456","LASSEN","Apr",2016,321
"6457","LOS ANGELES","Apr",2016,76490
"6458","MADERA","Apr",2016,2722
"6459","MARIN","Apr",2016,1273
"6460","MARIPOSA","Apr",2016,254
"6461","MENDOCINO","Apr",2016,753
"6462","MERCED","Apr",2016,6521
"6463","MODOC","Apr",2016,106
"6464","MONO","Apr",2016,176
"6465","MONTEREY","Apr",2016,8908
"6466","NAPA","Apr",2016,1035
"6467","NEVADA","Apr",2016,835
"6468","ORANGE","Apr",2016,19911
"6469","PLACER","Apr",2016,2503
"6470","PLUMAS","Apr",2016,446
"6471","RIVERSIDE","Apr",2016,21220
"6472","SACRAMENTO","Apr",2016,13026
"6473","SAN BENITO","Apr",2016,951
"6474","SAN BERNARDINO","Apr",2016,18386
"6475","SAN DIEGO","Apr",2016,25500
"6476","SAN FRANCISCO","Apr",2016,6412
"6477","SAN JOAQUIN","Apr",2016,10960
"6478","SAN LUIS OBISPO","Apr",2016,1687
"6479","SAN MATEO","Apr",2016,3713
"6480","SANTA BARBARA","Apr",2016,3470
"6481","SANTA CLARA","Apr",2016,12782
"6482","SANTA CRUZ","Apr",2016,5345
"6483","SHASTA","Apr",2016,2170
"6484","SIERRA","Apr",2016,46
"6485","SISKIYOU","Apr",2016,700
"6486","SOLANO","Apr",2016,4233
"6487","SONOMA","Apr",2016,3200
"6488","STANISLAUS","Apr",2016,10158
"6489","SUTTER","Apr",2016,2227
"6490","TEHAMA","Apr",2016,749
"6491","TRINITY","Apr",2016,158
"6492","TULARE","Apr",2016,10736
"6493","TUOLUMNE","Apr",2016,557
"6494","VENTURA","Apr",2016,7118
"6495","YOLO","Apr",2016,2126
"6496","YUBA","Apr",2016,1077
"6497","ALAMEDA","May",2016,11409
"6498","ALPINE","May",2016,19
"6499","AMADOR","May",2016,290
"6500","BUTTE","May",2016,2271
"6501","CALAVERAS","May",2016,415
"6502","COLUSA","May",2016,723
"6503","CONTRA COSTA","May",2016,7813
"6504","DEL NORTE","May",2016,211
"6505","EL DORADO","May",2016,1622
"6506","FRESNO","May",2016,16084
"6507","GLENN","May",2016,449
"6508","HUMBOLDT","May",2016,825
"6509","IMPERIAL","May",2016,9110
"6510","INYO","May",2016,159
"6511","KERN","May",2016,19296
"6512","KINGS","May",2016,2259
"6513","LAKE","May",2016,610
"6514","LASSEN","May",2016,249
"6515","LOS ANGELES","May",2016,79176
"6516","MADERA","May",2016,2142
"6517","MARIN","May",2016,1242
"6518","MARIPOSA","May",2016,187
"6519","MENDOCINO","May",2016,552
"6520","MERCED","May",2016,4901
"6521","MODOC","May",2016,77
"6522","MONO","May",2016,302
"6523","MONTEREY","May",2016,5001
"6524","NAPA","May",2016,848
"6525","NEVADA","May",2016,803
"6526","ORANGE","May",2016,19667
"6527","PLACER","May",2016,2463
"6528","PLUMAS","May",2016,246
"6529","RIVERSIDE","May",2016,21289
"6530","SACRAMENTO","May",2016,12484
"6531","SAN BENITO","May",2016,752
"6532","SAN BERNARDINO","May",2016,18476
"6533","SAN DIEGO","May",2016,24972
"6534","SAN FRANCISCO","May",2016,6277
"6535","SAN JOAQUIN","May",2016,8905
"6536","SAN LUIS OBISPO","May",2016,1568
"6537","SAN MATEO","May",2016,3638
"6538","SANTA BARBARA","May",2016,2840
"6539","SANTA CLARA","May",2016,12445
"6540","SANTA CRUZ","May",2016,2948
"6541","SHASTA","May",2016,1807
"6542","SIERRA","May",2016,29
"6543","SISKIYOU","May",2016,462
"6544","SOLANO","May",2016,3942
"6545","SONOMA","May",2016,2955
"6546","STANISLAUS","May",2016,8478
"6547","SUTTER","May",2016,1784
"6548","TEHAMA","May",2016,626
"6549","TRINITY","May",2016,102
"6550","TULARE","May",2016,8430
"6551","TUOLUMNE","May",2016,460
"6552","VENTURA","May",2016,6916
"6553","YOLO","May",2016,1684
"6554","YUBA","May",2016,860
"6555","ALAMEDA","Jun",2016,12029
"6556","ALPINE","Jun",2016,13
"6557","AMADOR","Jun",2016,247
"6558","BUTTE","Jun",2016,2357
"6559","CALAVERAS","Jun",2016,379
"6560","COLUSA","Jun",2016,515
"6561","CONTRA COSTA","Jun",2016,8020
"6562","DEL NORTE","Jun",2016,165
"6563","EL DORADO","Jun",2016,1372
"6564","FRESNO","Jun",2016,13654
"6565","GLENN","Jun",2016,431
"6566","HUMBOLDT","Jun",2016,809
"6567","IMPERIAL","Jun",2016,9175
"6568","INYO","Jun",2016,168
"6569","KERN","Jun",2016,17012
"6570","KINGS","Jun",2016,2154
"6571","LAKE","Jun",2016,532
"6572","LASSEN","Jun",2016,193
"6573","LOS ANGELES","Jun",2016,84400
"6574","MADERA","Jun",2016,1789
"6575","MARIN","Jun",2016,1295
"6576","MARIPOSA","Jun",2016,137
"6577","MENDOCINO","Jun",2016,493
"6578","MERCED","Jun",2016,3699
"6579","MODOC","Jun",2016,65
"6580","MONO","Jun",2016,220
"6581","MONTEREY","Jun",2016,3017
"6582","NAPA","Jun",2016,831
"6583","NEVADA","Jun",2016,715
"6584","ORANGE","Jun",2016,20092
"6585","PLACER","Jun",2016,2358
"6586","PLUMAS","Jun",2016,156
"6587","RIVERSIDE","Jun",2016,23351
"6588","SACRAMENTO","Jun",2016,12828
"6589","SAN BENITO","Jun",2016,562
"6590","SAN BERNARDINO","Jun",2016,19824
"6591","SAN DIEGO","Jun",2016,24997
"6592","SAN FRANCISCO","Jun",2016,6632
"6593","SAN JOAQUIN","Jun",2016,8646
"6594","SAN LUIS OBISPO","Jun",2016,1783
"6595","SAN MATEO","Jun",2016,3714
"6596","SANTA BARBARA","Jun",2016,2603
"6597","SANTA CLARA","Jun",2016,12653
"6598","SANTA CRUZ","Jun",2016,1853
"6599","SHASTA","Jun",2016,1759
"6600","SIERRA","Jun",2016,25
"6601","SISKIYOU","Jun",2016,363
"6602","SOLANO","Jun",2016,4010
"6603","SONOMA","Jun",2016,3037
"6604","STANISLAUS","Jun",2016,7840
"6605","SUTTER","Jun",2016,1392
"6606","TEHAMA","Jun",2016,602
"6607","TRINITY","Jun",2016,69
"6608","TULARE","Jun",2016,7762
"6609","TUOLUMNE","Jun",2016,427
"6610","VENTURA","Jun",2016,6963
"6611","YOLO","Jun",2016,1543
"6612","YUBA","Jun",2016,791
"6613","ALAMEDA","Jul",2016,12521
"6614","ALPINE","Jul",2016,11
"6615","AMADOR","Jul",2016,266
"6616","BUTTE","Jul",2016,2184
"6617","CALAVERAS","Jul",2016,357
"6618","COLUSA","Jul",2016,375
"6619","CONTRA COSTA","Jul",2016,7997
"6620","DEL NORTE","Jul",2016,168
"6621","EL DORADO","Jul",2016,1397
"6622","FRESNO","Jul",2016,12677
"6623","GLENN","Jul",2016,434
"6624","HUMBOLDT","Jul",2016,815
"6625","IMPERIAL","Jul",2016,11503
"6626","INYO","Jul",2016,153
"6627","KERN","Jul",2016,14742
"6628","KINGS","Jul",2016,1730
"6629","LAKE","Jul",2016,497
"6630","LASSEN","Jul",2016,178
"6631","LOS ANGELES","Jul",2016,87807
"6632","MADERA","Jul",2016,1653
"6633","MARIN","Jul",2016,1324
"6634","MARIPOSA","Jul",2016,130
"6635","MENDOCINO","Jul",2016,487
"6636","MERCED","Jul",2016,3034
"6637","MODOC","Jul",2016,55
"6638","MONO","Jul",2016,198
"6639","MONTEREY","Jul",2016,2707
"6640","NAPA","Jul",2016,782
"6641","NEVADA","Jul",2016,706
"6642","ORANGE","Jul",2016,21034
"6643","PLACER","Jul",2016,2397
"6644","PLUMAS","Jul",2016,128
"6645","RIVERSIDE","Jul",2016,26463
"6646","SACRAMENTO","Jul",2016,13117
"6647","SAN BENITO","Jul",2016,475
"6648","SAN BERNARDINO","Jul",2016,20302
"6649","SAN DIEGO","Jul",2016,25852
"6650","SAN FRANCISCO","Jul",2016,6955
"6651","SAN JOAQUIN","Jul",2016,8079
"6652","SAN LUIS OBISPO","Jul",2016,1742
"6653","SAN MATEO","Jul",2016,3895
"6654","SANTA BARBARA","Jul",2016,2597
"6655","SANTA CLARA","Jul",2016,12828
"6656","SANTA CRUZ","Jul",2016,1763
"6657","SHASTA","Jul",2016,1675
"6658","SIERRA","Jul",2016,21
"6659","SISKIYOU","Jul",2016,359
"6660","SOLANO","Jul",2016,3996
"6661","SONOMA","Jul",2016,3237
"6662","STANISLAUS","Jul",2016,6423
"6663","SUTTER","Jul",2016,1016
"6664","TEHAMA","Jul",2016,618
"6665","TRINITY","Jul",2016,77
"6666","TULARE","Jul",2016,8261
"6667","TUOLUMNE","Jul",2016,412
"6668","VENTURA","Jul",2016,7750
"6669","YOLO","Jul",2016,1441
"6670","YUBA","Jul",2016,759
"6671","ALAMEDA","Aug",2016,12399
"6672","ALPINE","Aug",2016,12
"6673","AMADOR","Aug",2016,244
"6674","BUTTE","Aug",2016,1974
"6675","CALAVERAS","Aug",2016,329
"6676","COLUSA","Aug",2016,192
"6677","CONTRA COSTA","Aug",2016,7897
"6678","DEL NORTE","Aug",2016,187
"6679","EL DORADO","Aug",2016,1313
"6680","FRESNO","Aug",2016,11694
"6681","GLENN","Aug",2016,339
"6682","HUMBOLDT","Aug",2016,795
"6683","IMPERIAL","Aug",2016,11885
"6684","INYO","Aug",2016,132
"6685","KERN","Aug",2016,13227
"6686","KINGS","Aug",2016,1515
"6687","LAKE","Aug",2016,542
"6688","LASSEN","Aug",2016,153
"6689","LOS ANGELES","Aug",2016,84026
"6690","MADERA","Aug",2016,1348
"6691","MARIN","Aug",2016,1354
"6692","MARIPOSA","Aug",2016,124
"6693","MENDOCINO","Aug",2016,527
"6694","MERCED","Aug",2016,2548
"6695","MODOC","Aug",2016,50
"6696","MONO","Aug",2016,187
"6697","MONTEREY","Aug",2016,2530
"6698","NAPA","Aug",2016,800
"6699","NEVADA","Aug",2016,707
"6700","ORANGE","Aug",2016,20557
"6701","PLACER","Aug",2016,2344
"6702","PLUMAS","Aug",2016,101
"6703","RIVERSIDE","Aug",2016,26919
"6704","SACRAMENTO","Aug",2016,12854
"6705","SAN BENITO","Aug",2016,477
"6706","SAN BERNARDINO","Aug",2016,19275
"6707","SAN DIEGO","Aug",2016,25439
"6708","SAN FRANCISCO","Aug",2016,6854
"6709","SAN JOAQUIN","Aug",2016,7381
"6710","SAN LUIS OBISPO","Aug",2016,1734
"6711","SAN MATEO","Aug",2016,3836
"6712","SANTA BARBARA","Aug",2016,2589
"6713","SANTA CLARA","Aug",2016,13015
"6714","SANTA CRUZ","Aug",2016,1658
"6715","SHASTA","Aug",2016,1558
"6716","SIERRA","Aug",2016,19
"6717","SISKIYOU","Aug",2016,345
"6718","SOLANO","Aug",2016,3834
"6719","SONOMA","Aug",2016,2947
"6720","STANISLAUS","Aug",2016,5460
"6721","SUTTER","Aug",2016,777
"6722","TEHAMA","Aug",2016,556
"6723","TRINITY","Aug",2016,73
"6724","TULARE","Aug",2016,7931
"6725","TUOLUMNE","Aug",2016,396
"6726","VENTURA","Aug",2016,8704
"6727","YOLO","Aug",2016,1319
"6728","YUBA","Aug",2016,672
"6729","ALAMEDA","Sep",2016,11021
"6730","ALPINE","Sep",2016,12
"6731","AMADOR","Sep",2016,228
"6732","BUTTE","Sep",2016,1652
"6733","CALAVERAS","Sep",2016,318
"6734","COLUSA","Sep",2016,212
"6735","CONTRA COSTA","Sep",2016,7072
"6736","DEL NORTE","Sep",2016,143
"6737","EL DORADO","Sep",2016,1235
"6738","FRESNO","Sep",2016,11815
"6739","GLENN","Sep",2016,254
"6740","HUMBOLDT","Sep",2016,643
"6741","IMPERIAL","Sep",2016,11085
"6742","INYO","Sep",2016,124
"6743","KERN","Sep",2016,12115
"6744","KINGS","Sep",2016,1422
"6745","LAKE","Sep",2016,530
"6746","LASSEN","Sep",2016,153
"6747","LOS ANGELES","Sep",2016,74371
"6748","MADERA","Sep",2016,1256
"6749","MARIN","Sep",2016,1169
"6750","MARIPOSA","Sep",2016,97
"6751","MENDOCINO","Sep",2016,448
"6752","MERCED","Sep",2016,2197
"6753","MODOC","Sep",2016,57
"6754","MONO","Sep",2016,205
"6755","MONTEREY","Sep",2016,2390
"6756","NAPA","Sep",2016,757
"6757","NEVADA","Sep",2016,642
"6758","ORANGE","Sep",2016,18333
"6759","PLACER","Sep",2016,2194
"6760","PLUMAS","Sep",2016,92
"6761","RIVERSIDE","Sep",2016,24648
"6762","SACRAMENTO","Sep",2016,11951
"6763","SAN BENITO","Sep",2016,504
"6764","SAN BERNARDINO","Sep",2016,17761
"6765","SAN DIEGO","Sep",2016,23263
"6766","SAN FRANCISCO","Sep",2016,6046
"6767","SAN JOAQUIN","Sep",2016,7473
"6768","SAN LUIS OBISPO","Sep",2016,1563
"6769","SAN MATEO","Sep",2016,3467
"6770","SANTA BARBARA","Sep",2016,2482
"6771","SANTA CLARA","Sep",2016,12121
"6772","SANTA CRUZ","Sep",2016,1459
"6773","SHASTA","Sep",2016,1408
"6774","SIERRA","Sep",2016,22
"6775","SISKIYOU","Sep",2016,323
"6776","SOLANO","Sep",2016,3560
"6777","SONOMA","Sep",2016,2601
"6778","STANISLAUS","Sep",2016,5207
"6779","SUTTER","Sep",2016,868
"6780","TEHAMA","Sep",2016,416
"6781","TRINITY","Sep",2016,62
"6782","TULARE","Sep",2016,7897
"6783","TUOLUMNE","Sep",2016,349
"6784","VENTURA","Sep",2016,8213
"6785","YOLO","Sep",2016,1245
"6786","YUBA","Sep",2016,673
"6787","ALAMEDA","Oct",2016,10866
"6788","ALPINE","Oct",2016,15
"6789","AMADOR","Oct",2016,225
"6790","BUTTE","Oct",2016,1670
"6791","CALAVERAS","Oct",2016,320
"6792","COLUSA","Oct",2016,430
"6793","CONTRA COSTA","Oct",2016,7102
"6794","DEL NORTE","Oct",2016,195
"6795","EL DORADO","Oct",2016,1304
"6796","FRESNO","Oct",2016,16123
"6797","GLENN","Oct",2016,242
"6798","HUMBOLDT","Oct",2016,715
"6799","IMPERIAL","Oct",2016,10117
"6800","INYO","Oct",2016,124
"6801","KERN","Oct",2016,12573
"6802","KINGS","Oct",2016,1944
"6803","LAKE","Oct",2016,585
"6804","LASSEN","Oct",2016,167
"6805","LOS ANGELES","Oct",2016,71986
"6806","MADERA","Oct",2016,1687
"6807","MARIN","Oct",2016,1162
"6808","MARIPOSA","Oct",2016,117
"6809","MENDOCINO","Oct",2016,548
"6810","MERCED","Oct",2016,2935
"6811","MODOC","Oct",2016,73
"6812","MONO","Oct",2016,253
"6813","MONTEREY","Oct",2016,3008
"6814","NAPA","Oct",2016,777
"6815","NEVADA","Oct",2016,653
"6816","ORANGE","Oct",2016,18175
"6817","PLACER","Oct",2016,2238
"6818","PLUMAS","Oct",2016,128
"6819","RIVERSIDE","Oct",2016,23101
"6820","SACRAMENTO","Oct",2016,11958
"6821","SAN BENITO","Oct",2016,541
"6822","SAN BERNARDINO","Oct",2016,17195
"6823","SAN DIEGO","Oct",2016,23008
